"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment1  Value","treatment1  Exposure Volume","treatment1  Absolute Impact","treatment1  Absolute Impact Confidence Interval","treatment1  Relative Impact","treatment1  Relative Impact Confidence Interval","treatment1  P Value","treatment1  Significance","treatment1  Coverage","treatment1  Relative Global Lift","treatment1  Absolute Global Lift","treatment2 Value","treatment2 Exposure Volume","treatment2 Absolute Impact","treatment2 Absolute Impact Confidence Interval","treatment2 Relative Impact","treatment2 Relative Impact Confidence Interval","treatment2 P Value","treatment2 Significance","treatment2 Coverage","treatment2 Relative Global Lift","treatment2 Absolute Global Lift"
"nv_category_l1_Pantry","Dimension","nv_order_rate_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Personal Care","Dimension","nv_order_rate_retail_w_alc","","mean","0.027431","5,508,685","0.027579","5,676,380","0.000113","[-0.000081, +0.000306]","0.004103","[-0.2951%, +1.1156%]","0.254282","-","0.068335","0.000280","0.000270","0.027403","5,507,000","-0.000135","[-0.000328, +0.000058]","-0.004929","[-1.1955%, +0.2096%]","0.169075","-","0.068335","-0.000337","-0.000325"
"nv_category_l1_Pet Care","Dimension","nv_order_rate_retail_w_alc","","mean","0.017398","5,508,685","0.017328","5,676,380","-0.000074","[-0.000259, +0.00011]","-0.004275","[-1.4874%, +0.6325%]","0.429269","-","0.043341","-0.000185","-0.000179","0.017405","5,507,000","0.000025","[-0.000162, +0.000212]","0.001434","[-0.9327%, +1.2195%]","0.793929","-","0.043341","0.000062","0.000060"
"nv_category_l1_Produce","Dimension","nv_order_rate_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Seafood","Dimension","nv_order_rate_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Snacks","Dimension","nv_order_rate_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"cng_business_line_1P Convenience","Dimension","nv_order_rate_retail_w_alc","","mean","0.006957","5,508,685","0.006981","5,676,380","0.000049","[-0.000059, +0.000157]","0.007010","[-0.8493%, +2.2513%]","0.375508","-","0.017331","0.000121","0.000117","0.006903","5,507,000","-0.000023","[-0.000132, +0.000085]","-0.003361","[-1.8904%, +1.2181%]","0.671664","-","0.017331","-0.000058","-0.000056"
"cng_business_line_3P Convenience","Dimension","nv_order_rate_retail_w_alc","","mean","0.062987","5,508,685","0.063115","5,676,380","0.000119","[-0.000287, +0.000525]","0.001887","[-0.4562%, +0.8335%]","0.566313","-","0.156908","0.000296","0.000286","0.062890","5,507,000","-0.000117","[-0.000525, +0.000291]","-0.001857","[-0.8337%, +0.4623%]","0.574372","-","0.156908","-0.000291","-0.000281"
"cng_business_line_Active & Office","Dimension","nv_order_rate_retail_w_alc","","mean","0.002857","5,508,685","0.002863","5,676,380","0.000008","[-0.000037, +0.000052]","0.002632","[-1.3051%, +1.8316%]","0.742187","-","0.007118","0.000019","0.000018","0.002871","5,507,000","0.000006","[-0.000039, +0.00005]","0.001968","[-1.3647%, +1.7583%]","0.804902","-","0.007118","0.000014","0.000014"
"cng_business_line_Alcohol","Dimension","nv_order_rate_retail_w_alc","","mean","0.026012","5,508,685","0.026213","5,676,380","0.000216","[-0.000087, +0.00052]","0.008306","[-0.3359%, +1.9971%]","0.162850","-","0.064799","0.000538","0.000519","0.025995","5,507,000","-0.000015","[-0.00032, +0.00029]","-0.000568","[-1.23%, +1.1165%]","0.924461","-","0.064799","-0.000037","-0.000035"
"cng_business_line_Flowers","Dimension","nv_order_rate_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","0.541038","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, +0.000001]","","[]","0.317858","-","0.000000","0.000000","0.000000"
"cng_business_line_Grocery","Dimension","nv_order_rate_retail_w_alc","","mean","0.050402","5,508,685","0.050635","5,676,380","0.000233","[-0.000115, +0.000581]","0.004624","[-0.2276%, +1.1525%]","0.189050","-","0.125557","0.000581","0.000560","0.050638","5,507,000","0.000237","[-0.000113, +0.000586]","0.004693","[-0.2236%, +1.1622%]","0.184382","-","0.125557","0.000589","0.000568"
"cng_business_line_Home & Wellness","Dimension","nv_order_rate_retail_w_alc","","mean","0.008409","5,508,685","0.008409","5,676,380","0.000023","[-0.000083, +0.000129]","0.002730","[-0.9868%, +1.5329%]","0.671035","-","0.020947","0.000057","0.000055","0.008367","5,507,000","-0.000037","[-0.000144, +0.000069]","-0.004430","[-1.7104%, +0.8244%]","0.493281","-","0.020947","-0.000093","-0.000090"
"cng_business_line_Pets","Dimension","nv_order_rate_retail_w_alc","","mean","0.005911","5,508,685","0.005886","5,676,380","0.000026","[-0.000063, +0.000115]","0.004407","[-1.0602%, +1.9415%]","0.564947","-","0.014724","0.000065","0.000063","0.005936","5,507,000","0.000072","[-0.000019, +0.000163]","0.012185","[-0.317%, +2.754%]","0.119873","-","0.014724","0.000179","0.000173"
"nv_pfq_all","Metric","N/A","","mean","0.003281","1,021,659","0.003279","1,052,568","-0.000002","[-0.000124, +0.000119]","-0.000688","[-3.7691%, +3.6315%]","0.970944","-","0.400324","0.000000","0.000000","0.003226","1,022,322","-0.000056","[-0.000177, +0.000066]","-0.016938","[-5.3872%, +1.9995%]","0.368717","-","0.400324","-0.007009","-0.000022"
"nv_retail_w_alc_sales_per_active_cx","Metric","N/A","","mean","38.331987","556,682","38.487447","574,122","0.131498","[-0.054525, +0.317521]","0.003431","[-0.1422%, +0.8283%]","0.165906","-","0.447930","0.001419","0.058902","38.315696","556,745","-0.051505","[-0.233721, +0.130712]","-0.001344","[-0.6097%, +0.341%]","0.579582","-","0.447930","-0.000556","-0.023070"
"is_new_nv_user_0","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","40.610492","948,189","40.799093","976,450","0.163837","[-0.08255, +0.410223]","0.004034","[-0.2033%, +1.0101%]","0.192474","-","0.423786","0.001583","0.069506","40.657157","948,554","0.020646","[-0.217048, +0.25834]","0.000508","[-0.5345%, +0.6361%]","0.864819","-","0.423786","0.000199","0.008754"
"is_new_nv_user_1","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","28.675464","93,838","29.237790","96,504","0.562346","[-0.32612, +1.450813]","0.019611","[-1.1373%, +5.0594%]","0.214776","-","0.036742","0.000471","0.020691","28.863493","93,633","0.188029","[-0.698592, +1.074649]","0.006557","[-2.4362%, +3.7476%]","0.677661","-","0.036742","0.000157","0.006889"
"cng_business_line_1P Convenience","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","21.945863","122,481","21.850057","125,628","-0.097749","[-0.400656, +0.205159]","-0.004454","[-1.8257%, +0.9348%]","0.527072","-","0.027552","-0.000062","-0.002707","22.090557","121,556","0.138801","[-0.171581, +0.449183]","0.006325","[-0.7818%, +2.0468%]","0.380766","-","0.027552","0.000087","0.003817"
"cng_business_line_3P Convenience","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","24.895579","528,056","24.940085","544,355","0.074939","[-0.064563, +0.214441]","0.003010","[-0.2593%, +0.8614%]","0.292399","-","0.210020","0.000359","0.015748","24.834363","528,943","-0.025881","[-0.165025, +0.113262]","-0.001040","[-0.6629%, +0.455%]","0.715440","-","0.210020","-0.000124","-0.005435"
"cng_business_line_Active & Office","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","81.376322","14,287","82.422542","14,752","0.956947","[-3.879263, +5.793158]","0.011760","[-4.7671%, +7.119%]","0.698149","-","0.011662","0.000254","0.011163","83.562498","14,317","2.056656","[-2.723312, +6.836625]","0.025273","[-3.3466%, +8.4012%]","0.399058","-","0.011662","0.000547","0.024025"
"cng_business_line_Alcohol","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","52.589474","96,512","53.042604","100,079","0.461558","[-0.123308, +1.046425]","0.008777","[-0.2345%, +1.9898%]","0.121926","-","0.075699","0.000794","0.034866","53.059048","96,223","0.452935","[-0.135146, +1.041016]","0.008613","[-0.257%, +1.9795%]","0.131159","-","0.075699","0.000780","0.034240"
"cng_business_line_Grocery","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","32.016006","441,947","32.072768","455,885","0.015753","[-0.267877, +0.299383]","0.000492","[-0.8367%, +0.9351%]","0.913316","-","0.173968","0.000063","0.002749","31.985545","443,393","-0.080075","[-0.335535, +0.175385]","-0.002501","[-1.048%, +0.5478%]","0.538978","-","0.173968","-0.000318","-0.013939"
"cng_business_line_Home & Wellness","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","44.051227","40,860","44.750671","41,902","0.571283","[-0.262414, +1.404981]","0.012969","[-0.5957%, +3.1894%]","0.179257","-","0.032189","0.000420","0.018422","44.076544","40,652","-0.129059","[-0.946636, +0.688519]","-0.002930","[-2.1489%, +1.563%]","0.757025","-","0.032189","-0.000095","-0.004156"
"cng_business_line_Pets","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","46.735337","28,904","47.194781","29,654","0.257413","[-0.435955, +0.950781]","0.005508","[-0.9328%, +2.0344%]","0.466836","-","0.023573","0.000138","0.006068","46.912221","28,931","-0.030612","[-0.72486, +0.663636]","-0.000655","[-1.551%, +1.42%]","0.931131","-","0.023573","-0.000016","-0.000721"
"nv_category_l1_Alcohol","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","42.091854","130,414","42.327493","134,757","0.219617","[-0.142847, +0.58208]","0.005218","[-0.3394%, +1.3829%]","0.235015","-","0.107059","0.000535","0.023512","42.252601","130,142","0.131745","[-0.210701, +0.474192]","0.003130","[-0.5006%, +1.1266%]","0.450829","-","0.107059","0.000321","0.014105"
"nv_category_l1_Arts & Crafts","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","16.056205","5,818","15.489933","6,109","-0.533800","[-1.341709, +0.274109]","-0.033246","[-8.3563%, +1.7072%]","0.195326","-","0.004806","-0.000058","-0.002566","15.750515","5,820","-0.293476","[-1.09871, +0.511757]","-0.018278","[-6.8429%, +3.1873%]","0.475022","-","0.004806","-0.000032","-0.001411"
"nv_category_l1_Baby & Kids","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","23.003272","58,673","23.179711","60,731","0.201278","[-0.276019, +0.678575]","0.008750","[-1.1999%, +2.9499%]","0.408506","-","0.048262","0.000221","0.009714","23.016462","58,802","0.038545","[-0.252045, +0.329134]","0.001676","[-1.0957%, +1.4308%]","0.794883","-","0.048262","0.000042","0.001860"
"nv_category_l1_Beauty","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","21.266014","55,655","21.224697","57,918","-0.054836","[-0.444112, +0.33444]","-0.002579","[-2.0884%, +1.5727%]","0.782476","-","0.045792","-0.000057","-0.002511","21.396433","55,515","0.153756","[-0.241368, +0.54888]","0.007230","[-1.135%, +2.581%]","0.445649","-","0.045792","0.000160","0.007041"
"nv_category_l1_CBD & THC","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","44.568765","858","44.403926","968","0.020341","[-4.628154, +4.668837]","0.000456","[-10.3843%, +10.4756%]","0.993157","-","0.000741","0.000000","0.000015","42.329308","911","-1.499845","[-5.720135, +2.720444]","-0.033652","[-12.8344%, +6.1039%]","0.486084","-","0.000741","-0.000025","-0.001112"
"nv_category_l1_Health","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","19.564232","130,154","19.588032","134,122","0.039366","[-0.108493, +0.187226]","0.002012","[-0.5546%, +0.957%]","0.601794","-","0.106967","0.000096","0.004211","19.568070","130,697","0.006496","[-0.142273, +0.155265]","0.000332","[-0.7272%, +0.7936%]","0.931799","-","0.106967","0.000016","0.000695"
"nv_category_l1_Household","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","25.363605","206,141","25.662314","213,580","0.244890","[-0.190514, +0.680294]","0.009655","[-0.7511%, +2.6822%]","0.270302","-","0.169686","0.000946","0.041554","25.471604","206,841","0.059597","[-0.35475, +0.473944]","0.002350","[-1.3987%, +1.8686%]","0.778013","-","0.169686","0.000230","0.010113"
"nv_category_l1_Lifestyle","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","28.968573","56,193","28.962783","57,554","-0.073246","[-0.481363, +0.334872]","-0.002528","[-1.6617%, +1.156%]","0.725019","-","0.045947","-0.000077","-0.003365","28.870227","55,913","-0.086967","[-0.517902, +0.343968]","-0.003002","[-1.7878%, +1.1874%]","0.692445","-","0.045947","-0.000091","-0.003996"
"nv_category_l1_Personal Care","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","18.661564","129,008","18.663788","133,294","0.008337","[-0.148845, +0.165519]","0.000447","[-0.7976%, +0.887%]","0.917202","-","0.105994","0.000020","0.000884","18.616726","129,080","-0.035201","[-0.191981, +0.12158]","-0.001886","[-1.0288%, +0.6515%]","0.659897","-","0.105994","-0.000085","-0.003731"
"nv_category_l1_Pet Care","Dimension","nv_retail_w_alc_sales_per_active_cx","","mean","31.122442","77,980","31.161935","80,236","0.028051","[-0.311, +0.367102]","0.000901","[-0.9993%, +1.1795%]","0.871183","-","0.063964","0.000041","0.001794","31.178697","77,970","0.015145","[-0.325832, +0.356122]","0.000487","[-1.0469%, +1.1443%]","0.930628","-","0.063964","0.000022","0.000969"
"nv_t2p_all","Metric","N/A","","mean","4.544227","999,127","4.552271","1,029,244","0.007971","[-0.001734, +0.017675]","0.001754","[-0.0382%, +0.3889%]","0.107437","-","0.401326","0.000695","0.003201","4.539409","999,441","-0.004871","[-0.014615, +0.004874]","-0.001072","[-0.3216%, +0.1073%]","0.327250","-","0.401326","-0.000424","-0.001956"
"nv_wap_all","Metric","N/A","","mean","8.450037","991,675","8.445794","1,021,528","-0.004728","[-0.025888, +0.016432]","-0.000560","[-0.3064%, +0.1945%]","0.661438","-","0.399603","-0.000222","-0.001891","8.445692","992,013","-0.004629","[-0.025911, +0.016654]","-0.000548","[-0.3066%, +0.1971%]","0.669924","-","0.399603","-0.000217","-0.001850"
"nv_weight_diff","Metric","N/A","","mean","0.008251","1,021,659","0.008221","1,052,568","-0.000031","[-0.000219, +0.000157]","-0.003753","[-2.6555%, +1.9049%]","0.747013","-","0.400324","-0.001550","-0.000012","0.008259","1,022,322","0.000007","[-0.000182, +0.000197]","0.000867","[-2.21%, +2.3833%]","0.941050","-","0.400324","0.000358","0.000003"
"o1_aov","Metric","N/A","","mean","37.761784","4,647,419","37.762105","4,786,737","0.005788","[-0.022753, +0.034329]","0.000153","[-0.0603%, +0.0909%]","0.691007","-","0.425959","0.000065","0.002466","37.765657","4,645,672","0.001980","[-0.026644, +0.030603]","0.000052","[-0.0706%, +0.081%]","0.892172","-","0.425959","0.000022","0.000843"
"o1_gmv","Metric","N/A","","mean","93.113344","5,508,685","93.095764","5,676,380","0.010816","[-0.103491, +0.125123]","0.000116","[-0.1111%, +0.1344%]","0.852874","-","0.424262","0.000049","0.006320","93.099135","5,507,000","-0.025255","[-0.140157, +0.089647]","-0.000271","[-0.1505%, +0.0963%]","0.666623","-","0.424262","-0.000115","-0.014758"
"o1_order_rate","Metric","N/A","","mean","2.465809","5,508,685","2.465323","5,676,380","-0.000398","[-0.003075, +0.002278]","-0.000162","[-0.1247%, +0.0924%]","0.770574","-","0.426002","-0.000069","-0.000233","2.465180","5,507,000","-0.000587","[-0.00328, +0.002106]","-0.000238","[-0.133%, +0.0854%]","0.669259","-","0.426002","-0.000101","-0.000343"
"o1_order_rate_7d","Metric","N/A","","mean","1.988224","5,508,685","1.986873","5,676,380","-0.001291","[-0.003248, +0.000665]","-0.000650","[-0.1634%, +0.0334%]","0.195744","-","0.343477","-0.000223","-0.000755","1.987676","5,507,000","-0.000519","[-0.002488, +0.001449]","-0.000261","[-0.1251%, +0.0729%]","0.605092","-","0.343477","-0.000090","-0.000304"
"o1_subtotal","Metric","N/A","","mean","27.438246","4,647,419","27.438204","4,786,737","0.003683","[-0.019707, +0.027073]","0.000134","[-0.0718%, +0.0987%]","0.757605","-","0.425959","0.000057","0.001569","27.439759","4,645,672","-0.000040","[-0.023454, +0.023375]","-0.000001","[-0.0855%, +0.0852%]","0.997348","-","0.425959","-0.000001","-0.000017"
"o1_vp","Metric","N/A","","mean","3.209537","4,647,419","3.204522","4,786,737","-0.001135","[-0.010513, +0.008243]","-0.000354","[-0.3276%, +0.2568%]","0.812528","-","0.425959","-0.000150","-0.000483","3.210301","4,645,672","-0.001150","[-0.010356, +0.008057]","-0.000358","[-0.3227%, +0.251%]","0.806643","-","0.425959","-0.000152","-0.000490"
"o1_vp_per_cx","Metric","N/A","","mean","7.914106","5,508,685","7.900179","5,676,380","-0.005198","[-0.02911, +0.018713]","-0.000657","[-0.3678%, +0.2365%]","0.670055","-","0.424999","-0.000279","-0.003038","7.913970","5,507,000","-0.004974","[-0.028511, +0.018563]","-0.000628","[-0.3603%, +0.2346%]","0.678737","-","0.424999","-0.000267","-0.002907"
"ox_asap_order","Metric","N/A","","mean","0.937380","4,643,421","0.937355","4,782,378","-0.000033","[-0.000262, +0.000196]","-0.000035","[-0.0279%, +0.0209%]","0.778202","-","0.427990","-0.000015","-0.000014","0.937320","4,641,552","-0.000009","[-0.000239, +0.000221]","-0.000010","[-0.0255%, +0.0236%]","0.939372","-","0.427990","-0.000004","-0.000004"
"ox_distinct_item_count","Metric","N/A","","mean","2.696265","4,643,421","2.695180","4,782,378","-0.000480","[-0.002966, +0.002007]","-0.000178","[-0.11%, +0.0744%]","0.705463","-","0.430967","-0.000076","-0.000207","2.696049","4,641,552","-0.000490","[-0.002995, +0.002015]","-0.000182","[-0.1111%, +0.0747%]","0.701413","-","0.430967","-0.000077","-0.000211"
"ox_ent_delivery_rate","Metric","N/A","","mean","0.563881","4,643,421","0.564071","4,782,378","0.000213","[-0.000275, +0.000701]","0.000378","[-0.0488%, +0.1244%]","0.391967","-","0.427990","0.000161","0.000091","0.564097","4,641,552","0.000079","[-0.000413, +0.00057]","0.000139","[-0.0732%, +0.101%]","0.753842","-","0.427990","0.000059","0.000034"
"ox_gift_order","Metric","N/A","","mean","0.003634","4,643,421","0.003646","4,782,378","0.000012","[-0.000043, +0.000067]","0.003296","[-1.1919%, +1.851%]","0.671168","-","0.427990","0.001195","0.000005","0.003665","4,641,552","0.000031","[-0.000025, +0.000087]","0.008470","[-0.6886%, +2.3826%]","0.279649","-","0.427990","0.003071","0.000013"
"ox_gov","Metric","N/A","","mean","36.992924","4,643,421","36.981015","4,782,378","-0.006441","[-0.040205, +0.027322]","-0.000174","[-0.1087%, +0.0739%]","0.708466","-","0.430967","-0.000075","-0.002776","36.984326","4,641,552","-0.009287","[-0.043115, +0.024541]","-0.000251","[-0.1165%, +0.0663%]","0.590535","-","0.430967","-0.000108","-0.004001"
